City1,City2,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num
LAUNCESTON,SYDNEY,43525,26877,176,84.6,914,24565578,29023156,31754,2019,3
LAUNCESTON,SYDNEY,43556,26692,179,83.2,914,24396488,29330260,32090,2019,4
LAUNCESTON,SYDNEY,43586,17559,115,84.9,914,16048926,18896950,20675,2019,5
LAUNCESTON,SYDNEY,43617,16763,114,82.1,914,15321382,18658396,20414,2019,6
LAUNCESTON,SYDNEY,43647,23691,154,85.3,914,21653574,25397318,27787,2019,7
LAUNCESTON,SYDNEY,43678,18085,114,89,914,16529690,18577964,20326,2019,8
LAUNCESTON,SYDNEY,43709,20893,134,87.3,914,19096202,21872020,23930,2019,9
LAUNCESTON,SYDNEY,43739,24452,150,90.7,914,22349128,24648752,26968,2019,10
LAUNCESTON,SYDNEY,43770,24381,154,87.8,914,22284234,25381780,27770,2019,11
LAUNCESTON,SYDNEY,43800,32734,215,83.7,914,29918876,35761164,39126,2019,12
LAUNCESTON,SYDNEY,43831,30423,187,90,914,27806622,30901426,33809,2020,1
LAUNCESTON,SYDNEY,43862,24345,161,83.7,914,22251330,26579120,29080,2020,2
LAUNCESTON,SYDNEY,43891,16551,126,72.9,914,15127614,20755112,22708,2020,3
LAUNCESTON,SYDNEY,43922,0,0,0,914,0,0,0,2020,4
LAUNCESTON,SYDNEY,43952,0,0,0,914,0,0,0,2020,5
LAUNCESTON,SYDNEY,43983,0,0,0,914,0,0,0,2020,6
LAUNCESTON,SYDNEY,44013,0,0,0,914,0,0,0,2020,7
SUNSHINE COAST,MELBOURNE,41821,37878,248,85.5,1454,55074612,64426740,44310,2014,7
SUNSHINE COAST,MELBOURNE,41852,30170,194,87.3,1454,43867180,50232792,34548,2014,8
SUNSHINE COAST,MELBOURNE,41883,35654,232,86.1,1454,51840916,60178152,41388,2014,9
SUNSHINE COAST,MELBOURNE,41913,36300,233,87.2,1454,52780200,60515480,41620,2014,10
SUNSHINE COAST,MELBOURNE,41944,31739,208,85.5,1454,46148506,53987020,37130,2014,11
SUNSHINE COAST,MELBOURNE,41974,32514,230,79.3,1454,47275356,59621270,41005,2014,12
SUNSHINE COAST,MELBOURNE,42005,35486,242,82.3,1454,51596644,62725560,43140,2015,1
SUNSHINE COAST,MELBOURNE,42036,22623,157,81,1454,32893842,40589864,27916,2015,2
SUNSHINE COAST,MELBOURNE,42064,27854,182,85.8,1454,40499716,47182300,32450,2015,3
SUNSHINE COAST,MELBOURNE,42095,33068,226,82.3,1454,48080872,58436260,40190,2015,4
SUNSHINE COAST,MELBOURNE,42125,26177,170,86.7,1454,38061358,43903530,30195,2015,5
SUNSHINE COAST,MELBOURNE,42156,29986,194,86.9,1454,43599644,50180448,34512,2015,6
SUNSHINE COAST,MELBOURNE,42186,38715,248,87.6,1454,56291610,64243536,44184,2015,7
SUNSHINE COAST,MELBOURNE,42217,38173,240,89.2,1454,55503542,62202120,42780,2015,8
SUNSHINE COAST,MELBOURNE,42248,40321,252,89.9,1454,58626734,65203176,44844,2015,9
SUNSHINE COAST,MELBOURNE,42278,41104,262,88.2,1454,59765216,67797112,46628,2015,10
SUNSHINE COAST,MELBOURNE,42309,36572,239,85.8,1454,53175688,62011646,42649,2015,11
SUNSHINE COAST,MELBOURNE,42339,35894,252,80,1454,52189876,65240980,44870,2015,12
SUNSHINE COAST,MELBOURNE,42370,35364,246,80.8,1454,51419256,63640126,43769,2016,1
SUNSHINE COAST,MELBOURNE,42401,26336,180,82.6,1454,38292544,46365152,31888,2016,2
SUNSHINE COAST,MELBOURNE,42430,32658,215,85.6,1454,47484732,55457014,38141,2016,3
SUNSHINE COAST,MELBOURNE,42461,36666,262,78.7,1454,53312364,67776756,46614,2016,4
SUNSHINE COAST,MELBOURNE,42491,30394,206,83,1454,44192876,53233848,36612,2016,5
SUNSHINE COAST,MELBOURNE,42522,34935,230,85.5,1454,50795490,59422072,40868,2016,6
SUNSHINE COAST,MELBOURNE,42552,43093,280,86.5,1454,62657222,72426648,49812,2016,7
SUNSHINE COAST,MELBOURNE,42583,37197,238,87.8,1454,54084438,61592894,42361,2016,8
SUNSHINE COAST,MELBOURNE,42614,44137,279,89.1,1454,64175198,72054424,49556,2016,9
SUNSHINE COAST,MELBOURNE,42644,40910,261,88.1,1454,59483140,67484502,46413,2016,10
SUNSHINE COAST,MELBOURNE,42675,38667,250,86.8,1454,56221818,64749528,44532,2016,11
SUNSHINE COAST,MELBOURNE,42705,41420,289,82.5,1454,60224680,73019880,50220,2016,12
SUNSHINE COAST,MELBOURNE,42736,43378,294,85.7,1454,63071612,73607296,50624,2017,1
SUNSHINE COAST,MELBOURNE,42767,27949,191,82.5,1454,40637846,49244072,33868,2017,2
SUNSHINE COAST,MELBOURNE,42795,33400,220,85.7,1454,48563600,56676920,38980,2017,3
SUNSHINE COAST,MELBOURNE,42826,44215,308,80.9,1454,64288610,79461100,54650,2017,4
SUNSHINE COAST,MELBOURNE,42856,31247,210,83.8,1454,45433138,54210936,37284,2017,5
SUNSHINE COAST,MELBOURNE,42887,32486,218,84.1,1454,47234644,56179652,38638,2017,6
SUNSHINE COAST,MELBOURNE,42917,45945,296,87.2,1454,66804030,76598174,52681,2017,7
SUNSHINE COAST,MELBOURNE,42948,39850,254,88.4,1454,57941900,65581216,45104,2017,8
SUNSHINE COAST,MELBOURNE,42979,47088,293,90.6,1454,68465952,75605092,51998,2017,9
SUNSHINE COAST,MELBOURNE,43009,48821,306,89.8,1454,70985734,79021992,54348,2017,10
SUNSHINE COAST,MELBOURNE,43040,44201,287,86.7,1454,64268254,74127828,50982,2017,11
SUNSHINE COAST,MELBOURNE,43070,47196,343,79.9,1454,68622984,85906682,59083,2017,12
SUNSHINE COAST,MELBOURNE,43101,51628,359,84.5,1454,75067112,88785602,61063,2018,1
SUNSHINE COAST,MELBOURNE,43132,33824,246,77.6,1454,49180096,63369682,43583,2018,2
SUNSHINE COAST,MELBOURNE,43160,40734,281,81.9,1454,59227236,72349586,49759,2018,3
SUNSHINE COAST,MELBOURNE,43191,44847,309,82,1454,65207538,79529438,54697,2018,4
SUNSHINE COAST,MELBOURNE,43221,35141,230,86.2,1454,51095014,59291212,40778,2018,5
SUNSHINE COAST,MELBOURNE,43252,36526,240,85.7,1454,53108804,61950578,42607,2018,6
SUNSHINE COAST,MELBOURNE,43282,51497,325,88.5,1454,74876638,84567548,58162,2018,7
SUNSHINE COAST,MELBOURNE,43313,51096,310,92,1454,74293584,80743528,55532,2018,8
SUNSHINE COAST,MELBOURNE,43344,54348,330,92.1,1454,79021992,85774368,58992,2018,9
SUNSHINE COAST,MELBOURNE,43374,50525,316,89.4,1454,73463350,82200436,56534,2018,10
SUNSHINE COAST,MELBOURNE,43405,47540,308,86.4,1454,69123160,79981632,55008,2018,11
SUNSHINE COAST,MELBOURNE,43435,47243,333,79.4,1454,68691322,86465018,59467,2018,12
SUNSHINE COAST,MELBOURNE,43466,49420,326,85,1454,71856680,84523928,58132,2019,1
SUNSHINE COAST,MELBOURNE,43497,32503,226,80.5,1454,47259362,58734330,40395,2019,2
SUNSHINE COAST,MELBOURNE,43525,40452,269,84.3,1454,58817208,69730932,47958,2019,3
SUNSHINE COAST,MELBOURNE,43556,51308,336,85,1454,74601832,87763440,60360,2019,4
SUNSHINE COAST,MELBOURNE,43586,37219,247,84.3,1454,54116426,64207186,44159,2019,5
SUNSHINE COAST,MELBOURNE,43617,38329,250,85.5,1454,55730366,65185728,44832,2019,6
SUNSHINE COAST,MELBOURNE,43647,52068,324,89.1,1454,75706872,85006656,58464,2019,7
SUNSHINE COAST,MELBOURNE,43678,49073,300,90.8,1454,71352142,78603240,54060,2019,8
SUNSHINE COAST,MELBOURNE,43709,54506,327,92.6,1454,79251724,85556268,58842,2019,9
SUNSHINE COAST,MELBOURNE,43739,53697,324,92,1454,78075438,84849624,58356,2019,10
SUNSHINE COAST,MELBOURNE,43770,48444,300,90.3,1454,70437576,78024548,53662,2019,11
SUNSHINE COAST,MELBOURNE,43800,50997,336,85.2,1454,74149638,87024808,59852,2019,12
SUNSHINE COAST,MELBOURNE,43831,45517,282,91,1454,66181718,72737804,50026,2020,1
SUNSHINE COAST,MELBOURNE,43862,35354,236,83.8,1454,51404716,61312272,42168,2020,2
SUNSHINE COAST,MELBOURNE,43891,28603,212,75.6,1454,41588762,55019360,37840,2020,3
SUNSHINE COAST,MELBOURNE,43922,0,0,0,1454,0,0,0,2020,4
SUNSHINE COAST,MELBOURNE,43952,0,0,0,1454,0,0,0,2020,5
SUNSHINE COAST,MELBOURNE,43983,0,0,0,1454,0,0,0,2020,6
SUNSHINE COAST,MELBOURNE,44013,0,0,0,1454,0,0,0,2020,7
SUNSHINE COAST,SYDNEY,41821,36363,254,83.5,837,30435831,36439632,43536,2014,7
SUNSHINE COAST,SYDNEY,41852,34578,243,79.8,837,28941786,36257166,43318,2014,8
SUNSHINE COAST,SYDNEY,41883,40139,264,85.1,837,33596343,39472920,47160,2014,9
SUNSHINE COAST,SYDNEY,41913,44369,284,87.4,837,37136853,42476913,50749,2014,10
SUNSHINE COAST,SYDNEY,41944,40592,266,85.5,837,33975504,39744108,47484,2014,11
SUNSHINE COAST,SYDNEY,41974,41401,286,81.4,837,34652637,42575679,50867,2014,12
SUNSHINE COAST,SYDNEY,42005,44452,301,82.6,837,37206324,45043155,53815,2015,1
SUNSHINE COAST,SYDNEY,42036,29559,204,81.7,837,24740883,30291867,36191,2015,2
SUNSHINE COAST,SYDNEY,42064,36590,236,86.9,837,30625830,35244396,42108,2015,3
SUNSHINE COAST,SYDNEY,42095,41777,284,82.5,837,34967349,42387354,50642,2015,4
SUNSHINE COAST,SYDNEY,42125,33746,244,77.6,837,28245402,36410337,43501,2015,5
SUNSHINE COAST,SYDNEY,42156,34663,246,79,837,29012931,36712494,43862,2015,6
SUNSHINE COAST,SYDNEY,42186,40619,271,84.6,837,33998103,40168467,47991,2015,7
SUNSHINE COAST,SYDNEY,42217,35982,248,81.5,837,30116934,36948528,44144,2015,8
SUNSHINE COAST,SYDNEY,42248,45344,309,82.1,837,37952928,46231695,55235,2015,9
SUNSHINE COAST,SYDNEY,42278,47267,305,86.8,837,39562479,45588879,54467,2015,10
SUNSHINE COAST,SYDNEY,42309,42550,279,85.3,837,35614350,41735331,49863,2015,11
SUNSHINE COAST,SYDNEY,42339,49258,340,83,837,41228946,49655025,59325,2015,12
SUNSHINE COAST,SYDNEY,42370,54131,391,81.8,837,45307647,55369224,66152,2016,1
SUNSHINE COAST,SYDNEY,42401,36750,269,80.4,837,30759750,38273499,45727,2016,2
SUNSHINE COAST,SYDNEY,42430,43081,315,81.4,837,36058797,44310780,52940,2016,3
SUNSHINE COAST,SYDNEY,42461,45042,318,84.6,837,37700154,44577783,53259,2016,4
SUNSHINE COAST,SYDNEY,42491,38086,279,82.5,837,31877982,38621691,46143,2016,5
SUNSHINE COAST,SYDNEY,42522,35509,270,79.5,837,29721033,37404693,44689,2016,6
SUNSHINE COAST,SYDNEY,42552,47957,345,83.4,837,40140009,48135870,57510,2016,7
SUNSHINE COAST,SYDNEY,42583,39679,298,80.3,837,33211323,41358681,49413,2016,8
SUNSHINE COAST,SYDNEY,42614,46286,334,84.5,837,38741382,45821565,54745,2016,9
SUNSHINE COAST,SYDNEY,42644,52064,374,84.4,837,43577568,51641226,61698,2016,10
SUNSHINE COAST,SYDNEY,42675,49113,372,80.1,837,41107581,51330699,61327,2016,11
SUNSHINE COAST,SYDNEY,42705,52063,390,80.8,837,43576731,53938791,64443,2016,12
SUNSHINE COAST,SYDNEY,42736,55876,406,82.9,837,46768212,56441421,67433,2017,1
SUNSHINE COAST,SYDNEY,42767,38796,301,78.5,837,32472252,41357844,49412,2017,2
SUNSHINE COAST,SYDNEY,42795,44221,337,80.1,837,37012977,46233369,55237,2017,3
SUNSHINE COAST,SYDNEY,42826,53133,399,80.4,837,44472321,55321515,66095,2017,4
SUNSHINE COAST,SYDNEY,42856,40273,321,76.8,837,33708501,43887258,52434,2017,5
SUNSHINE COAST,SYDNEY,42887,39072,314,76.4,837,32703264,42778233,51109,2017,6
SUNSHINE COAST,SYDNEY,42917,50734,368,83.5,837,42464358,50844402,60746,2017,7
SUNSHINE COAST,SYDNEY,42948,41804,329,77.5,837,34989948,45133551,53923,2017,8
SUNSHINE COAST,SYDNEY,42979,50009,362,83.7,837,41857533,50027490,59770,2017,9
SUNSHINE COAST,SYDNEY,43009,57454,409,83.7,837,48088998,57422385,68605,2017,10
SUNSHINE COAST,SYDNEY,43040,53017,388,82.1,837,44375229,54076059,64607,2017,11
SUNSHINE COAST,SYDNEY,43070,58282,446,78.1,837,48782034,62441874,74602,2017,12
SUNSHINE COAST,SYDNEY,43101,64091,463,82,837,53644167,65403180,78140,2018,1
SUNSHINE COAST,SYDNEY,43132,43119,323,80.8,837,36090603,44664831,53363,2018,2
SUNSHINE COAST,SYDNEY,43160,50528,363,84.1,837,42291936,50282775,60075,2018,3
SUNSHINE COAST,SYDNEY,43191,54617,410,80.2,837,45714429,56999700,68100,2018,4
SUNSHINE COAST,SYDNEY,43221,45490,343,81.1,837,38075130,46963233,56109,2018,5
SUNSHINE COAST,SYDNEY,43252,43313,343,76.9,837,36252981,47134818,56314,2018,6
SUNSHINE COAST,SYDNEY,43282,53900,393,82.5,837,45114300,54684558,65334,2018,7
SUNSHINE COAST,SYDNEY,43313,47434,351,82.2,837,39702258,48294900,57700,2018,8
SUNSHINE COAST,SYDNEY,43344,49954,366,82,837,41811498,51016824,60952,2018,9
SUNSHINE COAST,SYDNEY,43374,60113,424,84.1,837,50314581,59825412,71476,2018,10
SUNSHINE COAST,SYDNEY,43405,55116,379,86.4,837,46132092,53386371,63783,2018,11
SUNSHINE COAST,SYDNEY,43435,61119,449,80.7,837,51156603,63370944,75712,2018,12
SUNSHINE COAST,SYDNEY,43466,64119,443,85.8,837,53667603,62574120,74760,2019,1
SUNSHINE COAST,SYDNEY,43497,43159,322,80.1,837,36124083,45090027,53871,2019,2
SUNSHINE COAST,SYDNEY,43525,51583,369,83.6,837,43174971,51647922,61706,2019,3
SUNSHINE COAST,SYDNEY,43556,60590,475,77.9,837,50713830,65127807,77811,2019,4
SUNSHINE COAST,SYDNEY,43586,49432,400,77.3,837,41374584,53501877,63921,2019,5
SUNSHINE COAST,SYDNEY,43617,48051,388,76.9,837,40218687,52322544,62512,2019,6
SUNSHINE COAST,SYDNEY,43647,58387,432,83.5,837,48869919,58561542,69966,2019,7
SUNSHINE COAST,SYDNEY,43678,51074,379,84.6,837,42748938,50515461,60353,2019,8
SUNSHINE COAST,SYDNEY,43709,56980,421,83.6,837,47692260,57023973,68129,2019,9
SUNSHINE COAST,SYDNEY,43739,63995,444,88.6,837,53563815,60447303,72219,2019,10
SUNSHINE COAST,SYDNEY,43770,58354,419,86.2,837,48842298,56678292,67716,2019,11
SUNSHINE COAST,SYDNEY,43800,59241,441,84.6,837,49584717,58638546,70058,2019,12
SUNSHINE COAST,SYDNEY,43831,53185,372,91.9,837,44515845,48427146,57858,2020,1
SUNSHINE COAST,SYDNEY,43862,43142,331,83.6,837,36109854,43197570,51610,2020,2
SUNSHINE COAST,SYDNEY,43891,31271,297,68.1,837,26173827,38414952,45896,2020,3
SUNSHINE COAST,SYDNEY,43922,0,0,0,837,0,0,0,2020,4
SUNSHINE COAST,SYDNEY,43952,0,0,0,837,0,0,0,2020,5
SUNSHINE COAST,SYDNEY,43983,0,0,0,837,0,0,0,2020,6
SUNSHINE COAST,SYDNEY,44013,7843,66,65.7,837,6564591,9988758,11934,2020,7
MELBOURNE,MILDURA,41821,16352,416,64,457,7472864,11672694,25542,2014,7
MELBOURNE,MILDURA,41852,17035,414,67.8,457,7784995,11475270,25110,2014,8
MELBOURNE,MILDURA,41883,16636,403,66.1,457,7602652,11499948,25164,2014,9
MELBOURNE,MILDURA,41913,17875,417,70.3,457,8168875,11613284,25412,2014,10
MELBOURNE,MILDURA,41944,16471,395,67.4,457,7527247,11164510,24430,2014,11
MELBOURNE,MILDURA,41974,16388,379,66.4,457,7489316,11276018,24674,2014,12
MELBOURNE,MILDURA,42005,14127,337,63.2,457,6456039,10212122,22346,2015,1
MELBOURNE,MILDURA,42036,14234,355,64.8,457,6504938,10042118,21974,2015,2
MELBOURNE,MILDURA,42064,17392,410,69.1,457,7948144,11503604,25172,2015,3
MELBOURNE,MILDURA,42095,16079,389,64.2,457,7348103,11441452,25036,2015,4
MELBOURNE,MILDURA,42125,17173,413,65.2,457,7848061,12030068,26324,2015,5
MELBOURNE,MILDURA,42156,15776,396,62.1,457,7209632,11609628,25404,2015,6
MELBOURNE,MILDURA,42186,16716,418,61.2,457,7639212,12490724,27332,2015,7
MELBOURNE,MILDURA,42217,16473,412,62.6,457,7528161,12030982,26326,2015,8
MELBOURNE,MILDURA,42248,16575,404,65.3,457,7574775,11593176,25368,2015,9
MELBOURNE,MILDURA,42278,18126,419,69.4,457,8283582,11943238,26134,2015,10
MELBOURNE,MILDURA,42309,17165,414,63.9,457,7844405,12268622,26846,2015,11
MELBOURNE,MILDURA,42339,17043,382,67.8,457,7788651,11484867,25131,2015,12
MELBOURNE,MILDURA,42370,14534,329,64.1,457,6642038,10355163,22659,2016,1
MELBOURNE,MILDURA,42401,15265,391,60.6,457,6976105,11515486,25198,2016,2
MELBOURNE,MILDURA,42430,18097,412,67.5,457,8270329,12244401,26793,2016,3
MELBOURNE,MILDURA,42461,17887,404,68.7,457,8174359,11904393,26049,2016,4
MELBOURNE,MILDURA,42491,17815,431,64.3,457,8141455,12653416,27688,2016,5
MELBOURNE,MILDURA,42522,16453,409,61.3,457,7519021,12272278,26854,2016,6
MELBOURNE,MILDURA,42552,17644,426,64.7,457,8063308,12460105,27265,2016,7
MELBOURNE,MILDURA,42583,17656,433,62.6,457,8068792,12881916,28188,2016,8
MELBOURNE,MILDURA,42614,17343,423,63.5,457,7925751,12487982,27326,2016,9
MELBOURNE,MILDURA,42644,18407,418,69.2,457,8411999,12158028,26604,2016,10
MELBOURNE,MILDURA,42675,17856,412,67.5,457,8160192,12096790,26470,2016,11
MELBOURNE,MILDURA,42705,16706,386,64.6,457,7634642,11822590,25870,2016,12
MELBOURNE,MILDURA,42736,14548,345,60.4,457,6648436,11011872,24096,2017,1
MELBOURNE,MILDURA,42767,15385,376,60,457,7030945,11724792,25656,2017,2
MELBOURNE,MILDURA,42795,19295,433,70.1,457,8817815,12572070,27510,2017,3
MELBOURNE,MILDURA,42826,17496,389,66,457,7995672,12107758,26494,2017,4
MELBOURNE,MILDURA,42856,18290,430,62.6,457,8358530,13359024,29232,2017,5
MELBOURNE,MILDURA,42887,16761,415,57.7,457,7659777,13272651,29043,2017,6
MELBOURNE,MILDURA,42917,18249,426,62.1,457,8339793,13421176,29368,2017,7
MELBOURNE,MILDURA,42948,18589,426,63.1,457,8495173,13454994,29442,2017,8
MELBOURNE,MILDURA,42979,17697,415,61.5,457,8087529,13153374,28782,2017,9
MELBOURNE,MILDURA,43009,19651,417,68.2,457,8980507,13164799,28807,2017,10
MELBOURNE,MILDURA,43040,18325,413,62.7,457,8374525,13350798,29214,2017,11
MELBOURNE,MILDURA,43070,17726,379,65,457,8100782,12459648,27264,2017,12
MELBOURNE,MILDURA,43101,15662,330,62,457,7157534,11548390,25270,2018,1
MELBOURNE,MILDURA,43132,16106,373,60,457,7360442,12264052,26836,2018,2
MELBOURNE,MILDURA,43160,20157,404,69.1,457,9211749,13339373,29189,2018,3
MELBOURNE,MILDURA,43191,18697,379,66.7,457,8544529,12818850,28050,2018,4
MELBOURNE,MILDURA,43221,19624,420,63.9,457,8968168,14039040,30720,2018,5
MELBOURNE,MILDURA,43252,18060,381,63.6,457,8253420,12970574,28382,2018,6
MELBOURNE,MILDURA,43282,20047,386,68.6,457,9161479,13364508,29244,2018,7
MELBOURNE,MILDURA,43313,20482,427,66.5,457,9360274,14066003,30779,2018,8
MELBOURNE,MILDURA,43344,19070,401,65.1,457,8714990,13384159,29287,2018,9
MELBOURNE,MILDURA,43374,20256,434,64.9,457,9256992,14253830,31190,2018,10
MELBOURNE,MILDURA,43405,19923,417,67.3,457,9104811,13533141,29613,2018,11
MELBOURNE,MILDURA,43435,18020,363,65.4,457,8235140,12594920,27560,2018,12
MELBOURNE,MILDURA,43466,15778,327,60.3,457,7210546,11962432,26176,2019,1
MELBOURNE,MILDURA,43497,17121,368,62.9,457,7824297,12438169,27217,2019,2
MELBOURNE,MILDURA,43525,20600,416,68.5,457,9414200,13733764,30052,2019,3
MELBOURNE,MILDURA,43556,18459,392,64.3,457,8435763,13119556,28708,2019,4
